Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
AC;A5;0185;PRIKLJ. LENDAVA - MS;0;286;885;Priklj. Lendava-MS;QLTC8;4.051;8;3.132;13;376;56;49;55;362;378;PLDP
AC;A5;0185;PRIKLJ. LENDAVA - PINCE;286;669;886;Priklj. Lendava-Pince;QLTC8;372;1;208;2;75;7;4;5;70;65;PLDP
AC;A5;0816;LENDAVA - PINCE;0;8.432;2010;Pince AC;QLTC8;7.981;18;3.657;89;1.269;104;25;221;2.598;2361;PLDP
AC;A5;0816;PINCE - MP PINCE;8.432;8.709;;;P;6.400;10;2.345;30;1.100;100;25;220;2.570;2295;PLDP
HC;H3;0085;LJ (ZADOBROVA  - LESKOVŠKOVA C.);0;920;179;SV Obvoznica;QLTC8;58.787;147;50.427;156;4.300;669;445;470;2.173;2591;PLDP
HC;H3;0085;LJ (LESKOŠKOVA C. - ŠMARTINSKA);920;1.512;891;S obvoznica BTC HC;QLTC8;46.000;100;37.498;120;4.890;546;376;370;2.100;2368;PLDP
HC;H3;0086;LJ (ŠMARTINSKA - TOMAÈEVO);0;2.081;;;P;66.500;120;56.370;130;5.950;620;390;420;2.500;2764;PLDP
HC;H3;0088;LJ (TOMAÈEVO  -  DUNAJSKA);0;1.238;;;P;69.000;130;58.410;120;6.050;630;400;460;2.800;3036;PLDP
HC;H3;0089;LJ (DUNAJSKA - SAVLJE);0;948;;;P;69.500;170;58.450;130;6.580;610;410;450;2.700;2954;PLDP
HC;H3;0089;LJ (SAVLJE - IND. CONA ŠIŠKA);948;2.188;174;S Obvoznica;QLTC8;67.656;176;57.004;132;6.454;592;436;472;2.390;2728;PLDP
HC;H3;0089;LJ (IND. CONA ŠIŠKA - CELOVŠKA);2.188;2.652;;;P;73.500;175;62.455;130;6.600;610;430;400;2.700;2921;PLDP
HC;H3;0090;LJ (CELOVŠKA  -  VODNIKOVA);0;666;;;P;67.000;180;56.310;110;6.300;600;480;370;2.650;2857;PLDP
HC;H3;0090;LJ (VODNIKOVA  -  PODUTIK);666;1.477;199;Dravlje HC;QLTC8;61.654;180;51.716;108;5.904;612;466;384;2.284;2571;PLDP
HC;H3;0090;LJ (PODUTIK - KOSEZE);1.477;2.735;1010;R Koseze (LJsev-Brdo);QLTC8;46.900;135;39.180;94;4.447;476;329;301;1.938;2126;PLDP
HC;H4;0374;NANOS - (RAZDRTO) - PODNANOS - VIPAVA;0;12.449;2110;Nanos HC;QLTC8;18.464;44;11.659;93;2.124;314;141;503;3.586;3485;PLDP
HC;H4;0451;PRIKLJ. VIPAVA;0;250;1039;Priklj. Vipava-Razdrto;QLTC8;1.880;4;1.517;11;237;29;24;14;44;72;PLDP
HC;H4;0451;PRIKLJ. VIPAVA;250;510;1046;Priklj. Vipava-NG;QLTC8;2.922;6;2.535;3;262;30;24;13;49;70;PLDP
HC;H4;0375;VIPAVA - AJDOVŠÈINA;0;6.763;865;Dolga Poljana HC;QLTC8;19.422;41;12.548;64;2.278;272;149;421;3.649;3440;PLDP
HC;H4;0376;AJDOVŠÈINA - SELO;0;9.159;635;Ajdovšèina HC;QLTC8;19.845;42;13.132;63;2.228;229;141;378;3.632;3376;PLDP
HC;H4;0443;PRIKLJ. SELO - AJDOVŠÈINA;0;150;866;Priklj. Selo-Ajdovšèina;QLTC8;1.563;22;1.336;1;119;20;23;7;35;49;PLDP
HC;H4;0443;PRIKLJ.SELO - VRTOJBA;150;322;867;Priklj. Selo-Vrtojba;QLTC8;2.020;5;1.742;2;187;23;27;7;27;45;PLDP
HC;H4;0378;SELO  -  VOGRSKO;0;6.743;816;Selo HC;QLTC8;19.421;58;12.756;62;2.165;226;137;378;3.639;3378;PLDP
HC;H4;0379;VOGRSKO - ŠEMPETER;0;4.760;815;Bazara HC;QLTC8;15.782;35;9.797;56;1.722;181;100;360;3.531;3246;PLDP
HC;H4;0380;ŠEMPETER - VRTOJBA;0;1.625;880;Šempeter HC;QLTC8;11.100;30;5.805;55;1.230;130;50;370;3.430;3138;PLDP
HC;H4;0380;VRTOJBA - MP VRTOJBA;1.625;2.246;671;MT Vrtojba;QLTC8;11.300;50;6.020;50;1.100;135;85;330;3.530;3196;PLDP
HC;H5;0388;MP ŠKOFIJE  -  PLAVJE;0;552;651;MT Škofije;QLTC8;13.721;218;11.447;64;929;88;43;114;818;834;PLDP
HC;H5;0388;PLAVJE - ŠKOFIJE;552;2.129;860;Škofije HC;QLTC8;11.793;119;9.708;65;861;77;41;111;811;823;PLDP
HC;H5;0388;ŠKOFIJE - PRIKLJ. SRMIN;2.129;2.962;;;P;12.500;120;10.595;30;700;80;45;115;815;807;PLDP
HC;H5;0388;PRIKLJ. SRMIN - SRMIN (A1);2.962;4.153;;;P;16.500;125;14.535;40;725;85;50;120;820;825;PLDP
HC;H5;0456;PRIKLJUÈEK PLAVJE - KP;0;100;861;Priklj. Plavje-KP;QLTC8;755;6;665;1;68;5;4;1;5;9;PLDP
HC;H5;0456;PRIKLJUÈEK PLAVJE - MP;100;146;862;Priklj. Plavje-MP;QLTC8;2.830;110;2.523;18;141;17;6;4;11;32;PLDP
HC;H5;0236;SERMIN - BERTOKI;0;1.128;;;P;45.500;250;37.660;160;3.500;300;280;450;2.900;2989;PLDP
HC;H5;0237;BERTOKI - KP(ŠKOCJAN);0;2.545;11;Bertoki HC;QLTC8;46.548;334;40.920;212;3.986;272;228;102;494;797;PLDP
HC;H6;0238;KOPER (SLAVÈEK - SEMEDELA);0;1.120;;;P;38.000;320;35.135;200;1.900;170;160;25;90;344;PLDP
HC;H6;0389;KOPER (SEMEDELA) - IZOLA;0;4.116;;;P;26.000;300;23.545;80;1.700;120;145;25;85;235;PLDP
HC;H7;0815;A5 - DOLGA VAS;0;1.501;;;P;5.500;40;2.635;20;450;310;30;315;1.700;1731;PLDP
HC;H7;0817;DOLGA VAS - RONDO DOLGA VAS;0;2.025;;;P;4.800;35;2.080;20;400;290;25;300;1.650;1671;PLDP
G1;1;0240;MP VIÈ - DRAVOGRAD;0;3.590;663;MT Viè;QLTC10;2.686;81;2.042;3;254;24;10;36;236;182;PLDP
G1;1;0241;DRAVOGRAD - RADLJE;0;16.005;60;Gortina;QLTC10;7.795;107;6.346;45;756;112;96;57;276;554;WIM
G1;1;0242;RADLJE ;0;2.686;923;Radeljska obvoznica;QLTC10;5.974;72;4.918;10;574;91;83;47;179;207;PLDP
G1;1;0243;RADLJE - BREZNO;0;9.127;605;Brezno;QLTC10;4.592;69;3.696;38;470;73;49;40;157;177;DIST
G1;1;0244;BREZNO - RUTA;0;9.569;573;Ožbalt;QLTC8;4.282;69;3.428;39;436;75;43;39;153;172;DIST
G1;1;0245;RUTA - SELNICA;0;10.500;600;Zgornji Boè;QLTC10;4.793;71;3.854;42;504;62;62;36;162;184;WIM
G1;1;0245;SELNICA - MB(OTOK);10.500;19.220;61;Brestrnica;QLTC10;8.795;93;7.462;89;713;116;82;45;195;254;PLDP
G1;1;0245;MB (OTOK) - MB (KOROŠKI MOST);19.220;20.688;900;MB Kamnica;QLTC10;14.782;120;12.928;94;1.149;119;132;42;198;283;PLDP
G1;1;0326;MB (KOR. MOST - C. PROLE. BRIGAD);0;2.014;18;MB Koroški most;QLTC8;27.561;162;25.023;137;1.662;182;121;56;218;331;PLDP
G1;1;0364;MB (C. PROLE. BRIGAD  -  TRŽAŠKA C.);0;2.227;;;P;29.000;120;26.295;170;1.700;240;125;80;270;406;PLDP
G1;1;0246;MB (TRŽAŠKA) - MIKLAVŽ;0;3.532;19;MB Ptujska;QLTC10;21.755;112;18.870;179;1.659;240;125;86;484;547;PLDP
G1;2;1290;SL.BISTRICA - PRAGERSKO;0;3.925;196;Devina;QLTC10;7.808;54;6.438;17;660;160;139;64;276;493;WIM
G1;2;0392;PRAGERSKO - ŠIKOLE;0;5.323;641;Šikole 2;QLTC10;4.519;56;3.456;15;439;133;92;65;263;760;DIST
G1;2;0393;ŠIKOLE - KIDRIÈEVO;0;6.850;426;Šikole 3;QLTC8;5.336;62;4.152;15;479;137;128;54;309;946;DIST
G1;2;0393;KIDRIÈEVO - HAJDINA;6.850;7.950;792;Njiverce;QLTC8;10.200;75;8.520;30;765;180;190;75;365;1274;DIST
G1;2;0395;PTUJ(TURNIŠÈE - BUDINA);0;1.642;670;Ptuj jezero;QLTC10;16.288;59;13.365;33;1.409;288;215;190;729;757;PLDP
G1;2;0249;PTUJ - SPUHLJA;0;2.226;638;Ptuj Vzhod;QLTC10;15.421;90;13.055;82;1.170;211;116;146;551;791;WIM
G1;2;0250;SPUHLJA - GORIŠNICA;0;8.030;424;Borovci;QLTC10;8.453;54;7.195;33;628;109;91;74;269;289;DIST
G1;2;0250;GORIŠNICA - ORMOŽ;8.030;17.688;62;Cvetkovci;QLTC10;6.261;49;5.157;32;540;91;74;65;253;262;WIM
G1;2;0398;ORMOŽ Z  -  ORMOŽ V;0;3.020;574;Ormož;QLTC10;3.681;33;2.859;10;325;82;63;63;246;239;DIST
G1;2;1313;ORMOŽ - SREDIŠÈE OB DRAVI;0;9.000;355;Grabe;QLTC10;2.715;29;2.128;14;188;51;36;51;218;203;PLDP
G1;2;1313;SREDIŠÈE OB DRAVI  -  MP SRED.;9.000;11.855;522;MP Središèe ob Dravi;QLTC10;1.014;9;636;12;78;35;15;46;183;163;PLDP
G1;4;1257;DRAVOGRAD - OTIŠKI VRH;0;1.448;480;Dravograd;QLTC10;13.062;132;11.105;134;1.025;145;126;73;322;547;DIST
G1;4;1258;OTIŠKI VRH - SL.GRADEC;0;9.170;131;Bukovska vas;QLTC8;10.385;93;8.479;71;967;157;163;94;361;590;WIM
G1;4;1445;SL.GRADEC ;0;1.910;;;P;7.800;100;5.948;75;1.050;17;160;90;360;548;DIST
G1;4;1259;SL.GRADEC - LUŽNIK;0;6.600;329;Šmartno SG;QLTC10;12.334;120;10.300;77;1.070;168;144;89;366;584;DIST
G1;4;1259;LUŽNIK - GORNJI DOLIÈ;6.600;12.897;621;Mislinja;QLTC10;9.835;98;7.916;73;989;123;177;89;370;595;DIST
G1;4;1260;GORNJI DOLIÈ - VELENJE;0;11.476;315;Paka pri Velenju;QLTC8;9.311;96;7.622;69;829;128;142;82;343;660;DIST
G1;4;1261;VELENJE - ÈRNOVA;0;7.427;132;Èrnova;QLTC10;17.865;137;15.263;96;1.456;213;125;145;430;854;WIM
G1;4;1262;ÈRNOVA - ARJA VAS;0;7.014;133;Velika Pirešica;QLTC8;14.261;95;11.670;78;1.342;217;237;152;470;985;DIST
G1;5;1401;PRIKLJ. CELJE Z - MEDLOG;0;3.613;689;Medlog;QLTC10;7.066;17;6.002;18;632;87;72;51;187;211;PLDP
G1;5;0370;MEDLOG - CELJE;0;3.242;417;Celje Lava;QLTC10;13.136;127;11.470;31;841;204;163;78;222;325;PLDP
G1;5;0328;CELJE - CE(POLULE);0;2.000;;;P;17.300;120;15.395;55;1.000;180;135;100;315;558;DIST
G1;5;0328;CE (POLULE) - LAŠKO;2.000;11.000;90;Košnica;QLTC8;13.575;107;11.664;53;1.038;177;130;94;312;544;WIM
G1;5;0328;LAŠKO - ŠMARJETA;11.000;17.325;580;Strmca;QLTC10;8.966;95;7.527;48;757;134;91;66;248;291;PLDP
G1;5;0329;ŠMARJETA - RIMSKE TOPLICE;0;1.050;91;Rimske Toplice;QLTC10;6.341;73;5.158;39;553;126;73;64;255;279;PLDP
G1;5;0330;RIM.TOPLICE - ZIDANI MOST;0;6.750;739;Zidani Most;QLTC10;4.819;65;3.795;16;451;98;79;56;259;264;PLDP
G1;5;0331;ZIDANI MOST - RADEÈE;0;2.997;92;Radeèe;QLTC10;5.994;79;4.957;17;519;105;52;60;205;221;PLDP
G1;5;0360;RADEÈE ;0;520;;;P;6.500;75;5.420;20;560;100;55;60;210;226;PLDP
G1;5;0332;RADEÈE - BOŠTANJ;0;11.249;101;Vrhovo;QLTC10;4.870;70;3.971;21;400;100;53;55;200;216;PLDP
G1;5;0333;BOŠTANJ;0;790;581;Boštanj;QLTC8;10.260;105;8.705;47;808;148;127;90;230;315;PLDP
G1;5;0334;BOŠTANJ - IMPOLJCA;0;4.490;932;Log pri Sevnici;QLTC10;6.206;69;5.086;35;566;111;79;75;185;380;DIST
G1;5;0335;IMPOLJCA - BRESTANICA;0;9.790;630;Impoljca;QLTC10;4.981;61;4.045;18;456;87;67;70;177;338;WIM
G1;5;0361;BRESTANICA - KRŠKO;0;3.900;103;Krško;QLTC10;4.602;48;4.137;30;345;20;14;3;5;30;PLDP
G1-NK;5;N0361;OBVOZNICA KRŠKO I. ETAPA;0 ;1.961 ;;;P;2.500;15;2.015;10;200;30;30;50;150;151;PLDP
G1-NK;5;1395;KRŠKO-MOST ŽADOVINEK  (Obvoznica);0 ;1.695 ;;;P;5.000;30;3.940;15;500;100;100;80;235;275;PLDP
G1-NK;5;1548;MOST ŽADOVINEK - LESKOVEC (ŽADOVINEK);0 ;1.858 ;;;P;4.000;20;3.010;15;450;90;100;80;235;272;PLDP
G1;5;0336;KRŠKO - LESKOVEC;0;2.620;95;Žadovinek;QLTC10;7.555;50;6.825;28;530;44;30;13;35;67;PLDP
G1;5;0336;LESKOVEC - DRNOVO;2.620;4.925;931;Leskovec pri Krškem;QLTC10;11.376;65;9.635;42;994;140;134;93;273;344;PLDP
G1;6;0338;POSTOJNA - PIVKA;0;10.260;82;Prestranek;QLTC8;13.075;95;11.385;40;897;123;126;55;354;731;WIM
G1;6;0339;PIVKA - RIBNICA;0;9.945;615;Mala Pristava;QLTC10;3.574;59;2.790;66;363;55;27;39;175;412;DIST
G1;6;0340;RIBNICA - PREM;0;4.215;474;Dolnja Bitnja;QLTC10;4.248;71;3.377;30;436;55;29;41;209;431;DIST
G1;6;0341;PREM - IL.BISTRICA;0;6.227;516;Topolc;MWTC1;4.500;70;3.605;30;450;60;30;45;210;441;DIST
G1;6;1377;ILIRSKA BISTRICA (NIKOLA TESLA);0;2.495;926;Obvoznica Ilirska Bistrica;QLTC10;5.227;77;4.222;28;521;60;59;50;210;478;WIM
G1;6;0343;IL.BISTRICA - DOLNJI ZEMON;0;2.800;83;Koseze;QLTC10;8.155;129;6.954;33;784;46;29;22;158;152;PLDP
G1;6;0343;DOLNJI ZEMON  -  MP JELŠANE;2.800;9.961;504;MP Jelšane;QLTC8;4.956;96;4.079;40;513;36;13;25;154;144;PLDP
G1;7;0356;MP STAROD - PODGRAD;0;6.561;503;MP Starod;QLTC8;4.490;100;3.279;52;461;40;14;54;490;511;DIST
G1;7;0355;PODGRAD - OBROV;0;5.900;526;Male Loèe;QLTC10;6.225;117;4.790;52;590;52;25;57;542;568;WIM
G1;7;0354;OBROV - KOZINA;0;14.889;604;Gradišèe;QLTC10;6.475;115;5.011;50;600;56;33;60;550;583;DIST
G1;7;0353;KOZINA - MP KOZINA;0;3.040;652;MT Kozina;QLTC8;5.144;150;4.446;40;454;22;6;3;23;42;PLDP
G1;8;0213;LJ(ŠENTVID  -  OBVOZNICA);0;2.900;725;LJ Celovška Dravlje;QLTC8;38.276;259;33.988;543;2.754;234;134;108;256;579;PLDP
G1;11;1062;KOPER - ŠMARJE;0;6.000;149;Koper;QLTC8;16.673;255;14.405;44;1.461;100;93;35;280;697;WIM
G1;11;1062;ŠMARJE - DRAGONJA;6.000;13.650;150;Pesjanci;QLTC10;11.376;198;9.342;46;1.379;59;52;31;269;606;DIST
G1;11;1062;DRAGONJA - MP DRAGONJA;13.650;14.724;14;MP Dragonja;QLTC44;9.400;100;8.330;25;650;40;40;25;190;175;PLDP
G1;11;1475;KP (SLAVÈEK) - LUKA KOPER;0;551;;;P;24.000;150;22.010;160;1.200;130;100;70;180;303;PLDP
G2;101;0232;MP LJUBELJ - BISTRICA(TRŽIÈ);0;12.500;660;MT Ljubelj;QLTC10;2.310;114;1.941;7;241;6;1;0;0;5;PLDP
G2;101;0231;BISTRICA(TRŽIÈ) - ZVIRÈE;0;3.280;3;Kovor;QLTC8;10.641;103;9.361;15;966;71;48;17;60;95;PLDP
G2;101;0230;ZVIRÈE - PODTABOR;0;1.228;554;Zvirèe;MWTC1;10.400;30;9.150;10;1.000;90;50;10;60;94;PLDP
G2;102;1031;MP ROBIÈ - ROBIÈ;0;4.800;655;MT Robiè;QLTC10;862;60;710;1;58;6;4;9;14;18;PLDP
G2;102;1031;ROBIÈ - STARO SELO;4.800;5.602;914;Staro selo;QLTC10;1.883;77;1.594;2;161;13;12;11;13;25;PLDP
G2;102;1030;STARO SELO - KOBARID;0;3.320;212;Kobarid;MWTC1;2.000;90;1.702;10;150;13;10;10;15;28;PLDP
G2;102;1005;KOBARID - IDRSKO;0;2.200;679;Idrsko;QLTC10;4.379;221;3.550;18;433;47;61;16;33;79;PLDP
G2;102;1006;IDRSKO - PERŠETI;0;11.715;97;Peršeti;QLTC8;4.856;203;3.963;18;455;63;94;21;39;106;PLDP
G2;102;1040;PERŠETI - MOST NA SOÈI;0;7.334;405;Prapetno;QLTC10;3.872;113;3.248;29;327;60;57;17;21;140;DIST
G2;102;1039;MOST NA SOÈI - BAÈA;0;2.205;533;Most na Soèi;MWTC1;4.000;110;3.405;30;330;45;50;10;20;120;DIST
G2;102;1038;BAÈA - DOL. TREBUŠA;0;8.550;104;Slap ob Idrijci;QLTC10;2.493;104;2.032;20;224;29;43;13;28;112;DIST
G2;102;1037;DOL TREBUŠA - ŽELIN;0;13.118;406;Stopnik;QLTC10;1.874;96;1.443;18;215;34;29;14;25;98;WIM
G2;102;1036;ŽELIN - SP. IDRIJA(MAROF);0;11.300;447;Otalež;QLTC10;2.553;86;2.110;35;203;51;31;11;26;116;DIST
G2;102;1035;SP. IDRIJA;0;1.900;;;P;5.300;90;4.620;65;350;70;55;20;30;136;DIST
G2;102;1034;SP. IDRIJA - GODOVIÈ;0;13.194;617;Idrija;QLTC8;4.080;100;3.355;65;380;70;45;20;45;142;DIST
G2;102;1033;GODOVIÈ - KALCE;0;11.312;100;Hotedršica;QLTC10;4.079;98;3.300;37;398;67;50;33;96;182;WIM
G2;102;1460;KALCE - LOGATEC;0;3.490;74;Kalce;QLTC10;6.426;252;5.155;83;593;98;84;46;115;345;WIM
G2;102;1461;LOGATEC - PRIKLJ. LOGATEC;0;1.672;395;Logatec 2;QLTC10;11.276;60;9.351;22;1.148;142;155;84;314;367;PLDP
G2;103;1007;PERŠETI - UŠNIK;0;4.015;546;Volèe;MWTC1;3.900;140;3.205;20;370;60;40;15;50;82;PLDP
G2;103;1008;UŠNIK - KANAL;0;12.580;616;Doblar;QLTC10;3.697;144;3.007;22;368;59;37;13;47;78;PLDP
G2;103;1008;KANAL - PLAVE;12.580;20.070;754;Deskle;QLTC10;6.240;152;5.092;22;510;68;48;26;322;633;DIST
G2;103;1009;PLAVE - SOLKAN;0;10.070;99;Solkan;QLTC10;6.851;154;5.681;26;528;69;45;27;321;634;DIST
G2;103;1390;SOLKAN-NOVA GORICA (KROMBERK);0;1.972;693;Solkan 3;QLTC8;8.722;168;7.211;21;731;106;133;36;316;759;WIM
G2;103;1486;KROMBERK  -  ROŽNA DOLINA;0;2.589;222;Panovec;QLTC8;23.188;226;20.631;150;1.469;167;146;42;357;423;PLDP
G2;103;1447;NG(R. DOLINA)  -  ŠEMPETER;0;2.315;227;Šempeter RD;QLTC10;12.474;114;10.811;26;917;107;99;41;359;334;PLDP
G2;104;1136;KRANJ - LETALIŠÈE BRNIK;0;6.000;200;KR Primskovo 1;QLTC8;27.691;138;24.318;99;2.328;254;157;90;307;458;DIST
G2;104;1136;LETALIŠÈE BRNIK - SP.BRNIK;6.000;8.640;627;Brnik;QLTC8;10.317;113;8.270;71;1.108;178;147;70;360;443;DIST
G2;104;1137;SP.BRNIK - MOSTE;0;5.953;781;Komenda;QLTC10;9.642;103;7.723;51;1.014;207;116;79;349;422;WIM
G2;104;1138;MOSTE - TOPOLE;0;2.380;115;Topole;QLTC10;12.384;92;9.903;52;1.378;219;183;89;468;509;PLDP
G2;104;1138;TOPOLE - MENGEŠ;2.380;3.900;;;P;4.000;20;3.755;20;100;50;25;10;20;50;PLDP
G2-NK;104;N1138;OBVOZNICA MENGEŠ II. ETAPA;0 ;1.283 ;;;P;9.000;25;7.423;2;640;180;200;80;450;470;PLDP
G2;104;1496;MENGEŠ (SLOVENSKA C.) ;0;1.548;;;P;8.700;90;7.370;30;750;95;120;45;200;247;PLDP
G2;104;1388;MENGEŠ (KAMNIŠKA C. - KOLODVORSKA C.) ;0;802;;;P;10.500;95;8.430;25;850;290;250;110;450;546;PLDP
G2;104;1139;MENGEŠ (KOLODVORSKA C.) - LOKA;0;1.975;918;Mengeš;QLTC8;16.238;102;13.155;34;1.529;296;286;132;704;743;PLDP
G2;104;1139;LOKA - TRZIN;1.975;4.530;116;Loka;QLTC8;16.363;111;13.949;64;1.355;196;201;71;416;475;PLDP
G2;104;0295;TRZIN - LJ(ÈRNUÈE);0;3.687;73;Trzin;QLTC8;32.986;221;28.643;175;2.701;348;276;103;519;803;WIM
G2;104;0087;LJ (ÈRNUÈE - BRNÈIÈEVA);0;890;172;S Vpadnica;QLTC8;32.649;166;28.293;62;2.879;338;286;98;527;753;DIST
G2;104;0087;LJ (BRNÈIÈEVA - TOMAÈEVO);890;2.870;;;P;40.000;170;35.105;65;2.900;450;480;130;700;884;PLDP
G2;105;0254;NOVO MESTO (AC - LOÈNA);0;910;;;P;15.300;80;12.840;60;1.400;230;110;190;390;493;PLDP
G2;105;0257;NOVO MESTO (LOÈNA - KRKA);0;1.070;193;NM Loèna;QLTC10;19.122;76;16.810;40;1.413;160;98;159;366;430;PLDP
G2;105;1511;NOVO MESTO (KRKA) ;0;940;118;NM Obvoznica;QLTC8;17.360;70;15.150;45;1.250;185;140;165;355;454;PLDP
G2;105;0255;NOVO MESTO (KRKA - REVOZ);0;1.805;177;NM Žabja vas;QLTC8;12.263;68;10.342;59;970;174;138;161;351;451;PLDP
G2;105;0256;NOVO MESTO (REVOZ) - METLIKA;0;26.301;607;Gorjanci;QLTC10;5.109;49;4.201;40;471;61;41;57;189;247;WIM
G2;105;0258;METLIKA - MP METLIKA;0;1.480;155;MP Metlika;QLD;2.875;11;2.484;10;124;18;12;44;172;149;PLDP
G2;106;0215;LJ (RUDNIK) - ŠKOFLJICA;0;4.555;6;Škofljica;QLTC8;16.343;150;14.091;154;1.345;163;141;84;215;359;PLDP
G2;106;0260;ŠKOFLJICA;0;520;;;P;14.500;100;12.800;110;1.000;150;100;80;160;279;PLDP
G2;106;0261;ŠKOFLJICA - RAŠICA;0;16.290;117;Želimlje;QLTC10;8.622;93;7.245;72;825;97;78;54;158;459;WIM
G2;106;0262;RAŠICA - ŽLEBIÈ;0;12.425;410;Žlebiè;QLTC10;7.161;90;5.991;60;683;85;78;46;128;394;DIST
G2;106;0263;ŽLEBIÈ - BREG;0;2.300;;;P;6.300;95;5.160;60;650;90;65;50;130;390;DIST
G2;106;0263;BREG - HROVAÈA;2.300;4.500;;;P;9.200;100;7.870;65;800;105;60;55;145;422;DIST
G2;106;0263;HROVAÈA - DOLENJA VAS;4.500;9.490;751;Gorièa vas;QLTC10;8.832;123;7.522;58;771;104;58;45;151;408;DIST
G2;106;0263;DOLENJA VAS - KOÈEVJE;9.490;18.779;619;Stara Cerkev;QLTC10;6.273;72;5.369;54;497;57;67;36;121;301;WIM
G2;106;0264;KOÈEVJE ;0;1.900;;;P;7.500;80;6.725;50;400;45;65;25;110;267;DIST
G2;106;0264;KOÈEVJE - LIVOLD;1.900;6.269;744;Koèevje;QLTC10;4.753;98;4.139;14;332;29;66;19;56;92;PLDP
G2;106;0265;LIVOLD - ŠTALCERJI;0;6.200;119;Štalcerji;QLTC10;2.073;78;1.751;9;151;16;26;15;27;47;PLDP
G2;106;0265;ŠTALCERJI - FARA;6.200;21.580;750;Banja Loka;MWTC1;1.650;75;1.326;9;145;20;25;15;35;52;PLDP
G2;106;0266;FARA - PETRINA;0;2.450;742;Petrina 1;QLTC10;994;77;784;3;84;5;5;7;29;27;PLDP
G2;106;0266;PETRINA - MP PETRINA;2.450;2.560;507;MP Petrina;ROÈNO;400;60;309;2;25;2;2;0;0;2;PLDP
G2;106;0216;ŠKOFLJICA - ŠMARJE SAP;0;2.669;26;Škofljica 2;QLTC10;6.234;55;5.303;12;661;64;48;29;62;100;PLDP
G2;107;1274;CELJE - ŠTORE;0;4.500;420;Celje Teharje;QLTC8;14.987;89;12.938;77;1.060;182;160;81;400;452;PLDP
G2;107;1274;ŠTORE -  ŠENTJUR;4.500;10.902;134;Šentjur;QLTC10;10.855;75;9.415;69;731;137;94;65;269;348;WIM
G2;107;1275;ŠENTJUR - ŠMARJE PRI JELŠAH;0;11.300;622;Stopèe;QLTC10;9.303;66;7.970;37;691;120;80;68;271;396;WIM
G2;107;1275;ŠMARJE PRI JELŠAH - MESTINJE;11.300;14.255;188;Mestinje;QLTC10;9.133;63;7.788;47;696;136;74;69;260;393;DIST
G2;107;1238;MESTINJE - PODPLAT;0;2.060;756;Podplat 3;QLTC10;9.371;84;7.908;34;741;164;91;76;273;422;DIST
G2;107;1276;PODPLAT - TEKAÈEVO;0;2.450;136;Podplat 2;QLTC8;9.255;69;7.945;39;695;126;101;50;230;363;DIST
G2;107;1276;TEKAÈEVO  -  KOTEC;2.450;10.600;687;Cerovec;QLTC10;4.543;37;3.837;7;325;68;50;35;184;415;WIM
G2;107;1276;KOTEC - ROGATEC;10.600;12.530;696;Brezovec;QLTC10;5.654;49;4.904;31;334;49;55;38;194;282;DIST
G2;107;1277;ROGATEC;0;2.000;;;P;3.200;45;2.640;25;180;45;30;35;200;262;DIST
G2;107;1277;ROGATEC - MP DOBOVEC;2.000;7.777;337;MP Dobovec;QLTC8;1.656;12;1.296;10;98;23;14;30;173;206;WIM
G2;108;1180;ÈRNUÈE - ŠENTJAKOB;0;3.580;120;Šentjakob;QLTC10;9.732;73;7.887;31;1.167;181;153;58;182;279;PLDP
G2;108;1181;ŠENTJAKOB - DOLSKO;0;7.000;114;Dol;QLTC8;12.563;94;11.003;52;1.035;116;113;44;106;280;DIST
G2;108;1181;DOLSKO - RIBÈE;7.000;14.870;121;Senožeti;QLTC10;8.219;74;7.119;31;679;94;80;39;103;230;WIM
G2;108;1182;RIBÈE - LITIJA;0;13.422;678;Zgornji Log;QLTC10;7.826;77;6.705;30;685;87;96;37;109;337;WIM
G2;108;1183;LITIJA - ZAGORJE;0;14.981;620;Renke;QLTC10;4.407;70;3.700;21;375;81;59;22;79;119;PLDP
G2;108;1184;ZAGORJE - TRBOVLJE;0;4.316;122;Trbovlje 4;QLTC8;7.055;36;6.327;13;398;79;67;19;116;140;PLDP
G2;108;1185;TRBOVLJE - HRASTNIK;0;5.162;123;Hrastnik;QLTC10;6.052;68;5.187;57;411;81;115;18;115;182;PLDP
G2;108;1186;HRASTNIK - ZIDANI MOST;0;8.291;124;Suhadol;QLTC8;1.352;22;1.236;0;91;2;1;0;0;1;PLDP
G2;109;1453;DOLGA VAS - MP DOLGA VAS;0;584;141;MT Dolga vas;QLTC8;4.521;35;2.084;18;385;36;20;312;1.631;1240;PLDP
G2;109;0357;LENDAVA - PETIŠOVCI;0;3.500;89;Lendava 2;MWTC1;2.900;30;2.300;15;220;25;20;45;245;309;DIST
G2;109;0357;PETIŠOVCI - MP PETIŠOVCI;3.500;4.498;143;MP Petišovci;QLTC10;2.864;26;2.284;15;211;21;19;44;244;305;WIM
