Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
R2;444;0387;AJDOVŠÈINA  (OBVOZNICA) ;0;1.960;917;Ajdovšèina;QLTC10;6.014;49;4.803;9;570;83;109;67;324;319;PLDP
R2;444;0346;AJDOVŠÈINA - SELO;0;8.550;688;Ajdovšèina 2;QLTC8;7.334;119;6.565;47;478;53;51;8;13;69;PLDP
R2;444;0347;SELO - TRI HIŠE;0;8.600;81;Ozeljan;QLTC10;5.213;80;4.627;36;357;45;37;7;24;62;PLDP
R2;444;0347;TRI HIŠE - AJŠEVICA;8.600;10.600;699;Tri hiše;QLTC10;9.987;98;8.626;44;797;112;110;34;166;221;PLDP
R2;444;0347;AJŠEVICA  -  NOVA GORICA;10.600;15.350;558;Rožna dolina;QLTC10;2.866;42;2.494;22;232;40;16;4;16;38;PLDP
R2;444;0365;NOVA GORICA;0;690;;;P;9.000;80;8.618;30;230;35;4;1;2;24;PLDP
R2;444;0348;N.GORICA - ROŽNA DOLINA;0;130;654;MT Rožna Dolina;QLTC8;4.656;96;4.376;1;178;3;2;0;0;2;PLDP
R2;445;0349;SENOŽEÈE - ŠTORJE;0;8.700;25;Senadolice;QLTC10;1.873;42;1.568;9;193;24;19;6;12;29;PLDP
R2;445;0349;ŠTORJE - SEŽANA;8.700;14.185;613;Štorje;QLTC10;2.513;43;2.195;14;206;23;20;3;9;28;PLDP
R2;445;0350;SEŽANA - FERNETIÈI;0;1.800;782;Sežana 3 ;QLTC10;7.857;84;7.048;11;531;64;33;11;75;88;PLDP
R2;445;0350;FERNETIÈI - MP FERNETIÈI;1.800;2.928;;;P;4.400;90;3.651;10;250;50;19;20;310;230;PLDP
R2;446;1016;SEŽANA - DIVAÈA;0;9.645;206;Sežana;QLTC10;3.348;75;2.988;9;214;26;21;4;11;29;PLDP
R2;447;0286;MEDLOG - PETROVÈE;0;3.306;69;Drešinja vas;QLTC10;13.673;149;12.148;135;829;163;126;38;85;230;PLDP
R2;447;0287;PETROVÈE - ŽALEC;0;1.519;;;P;12.000;150;10.565;85;820;160;110;30;80;192;PLDP
R2;447;0367;ŽALEC - VRBENSKO POLJE;0;2.220;904;Žalec TUŠ;QLTC10;10.938;148;9.665;66;734;147;94;25;59;157;PLDP
R2;447;0367;VRBENSKO POLJE - ŠEMPETER;2.220;5.980;609;Šempeter;QLTC10;12.678;162;11.293;100;810;150;89;24;50;163;PLDP
R2;447;0288;ŠEMPETER - LATKOVA VAS;0;591;;;P;7.800;165;6.745;60;590;140;35;20;45;112;PLDP
R2;447;0289;LATKOVA VAS - ŠENTRUPERT;0;1.420;;;P;6.500;165;5.540;30;570;115;45;15;20;80;PLDP
R2;447;0290;ŠENTRUPERT - VRANSKO;0;9.000;64;Tabor;QLTC10;4.020;164;3.326;28;321;100;48;12;21;95;WIM
R2;447;0290;VRANSKO - LOÈICA;9.000;11.905;915;Vransko;QLTC8;4.237;159;3.349;30;419;113;47;22;98;134;PLDP
R2;447;0291;LOÈICA - TROJANE;0;6.066;71;Trojane 2;QLTC10;2.670;122;2.047;21;255;85;33;20;87;109;PLDP
R2;447;0292;TROJANE - LUKOVICA;0;15.000;72;Trojane;QLTC10;2.503;107;1.946;37;226;75;22;14;76;98;PLDP
R2;447;0292;LUKOVICA  -  ŽELODNIK;15.000;21.857;332;Šentvid;QLTC10;5.142;91;4.314;48;438;103;77;24;47;89;WIM
R2;447;0293;ŽELODNIK - DOMŽALE;0;4.285;610;Želodnik;QLTC10;9.403;119;7.844;80;839;192;117;50;162;190;DIST
R2;447;0294;DOMŽALE - STOB;0;1.560;916;Domžale;QLTC10;10.596;83;9.154;22;927;144;92;45;129;193;PLDP
R2;447;0294;STOB - TRZIN;1.560;2.603;54;Depala vas;QLTC10;15.500;113;13.523;112;1.309;170;93;48;132;241;PLDP
R2;448;1196;IVANÈNA GORICA - GRM;0;5.789;289;Ivanèna Gorica;QLTC10;6.475;63;5.675;7;482;77;76;26;69;209;WIM
R2;448;1197;GRM - PLUSKA;0;8.298;564;Medvedjek;MWTC1;1.425;27;1.134;11;165;42;35;1;10;37;PLDP
R2;448;1160;PLUSKA - PRIKLJ. TREBNJE Z;0;1.126;;;P;1.500;27;1.213;15;110;60;40;10;25;60;PLDP
R2;448;0220;PRIKLJ. TREBNJE Z - TREBNJE;0;4.005;55;Trebnje 2;QLTC8;6.417;47;5.290;23;620;110;79;57;191;226;PLDP
R2;448;0221;GRM - ŠENTJURIJ;0;5.318;634;Trebnje;QLTC10;2.121;33;1.809;18;137;45;38;12;29;61;PLDP
R2;448;1510;ŠENTJURIJ - PRIKLJ. NM ZAHOD;0;5.756;147;Karteljevo;MWTC1;2.800;40;2.435;20;150;20;60;15;60;89;PLDP
R2;448;0222;PRIKLJ. NM ZAHOD - LOÈNA;0;2.325;;;P;1.500;45;1.175;15;160;10;40;15;40;63;PLDP
R2;448;1512;NOVO MESTO (LOÈNA - MAÈKOVEC);0;935;566;Maèkovec 2;QLTC10;9.035;46;8.051;36;599;93;66;51;93;157;PLDP
R2;448;0223;MAÈKOVEC - LEŠNICA;0;880;922;Maèkovec;QLTC10;9.670;68;8.853;55;550;60;44;18;22;82;PLDP
R2;448;0223;LEŠNICA - OTOÈEC;880;3.878;400;Otoèec;QLTC10;8.914;59;8.090;36;591;57;42;17;22;72;PLDP
R2;448;0224;OTOÈEC - KRONOVO;0;2.115;919;Gorenje Kronovo;QLTC10;6.613;60;5.945;51;431;56;36;17;17;72;PLDP
R2;448;1513;KRONOVO - DOLENJE KRONOVO;0;715;;;P;7.100;65;6.389;55;460;55;40;18;18;77;PLDP
R2;448;1514;DOLENJE KRONOVO - GOR. GOMILA;0;2.750;799;Draga;QLTC10;3.211;42;2.845;21;214;35;28;14;12;46;PLDP
R2;448;1514;GOR.GOMILA - DOBRAVA;2.750;5.374;;;P;1.000;20;835;15;75;25;10;10;10;29;PLDP
R2;449;0314;PESNICA - LENART;0;12.900;84;Moèna;QLTC10;3.697;80;3.234;36;234;36;44;12;21;65;PLDP
R2;449;1543;PRIKLJ. LENART - LENART;0;1.442;793;Lenart;QLTC10;11.378;80;10.124;88;833;95;72;24;62;146;PLDP
R2;449;0315;LENART - GORNJA RADGONA;0;17.556;85;Ihova;QLTC10;3.516;41;2.851;57;285;68;45;39;130;240;WIM
R2;449;0316;GORNJA RADGONA;0;1.941;794;Podgrad pri Gornji Radgoni;QLTC8;6.529;69;5.541;72;465;91;99;43;149;218;PLDP
R2;450;1404;HOÈE - PRIKLJ.  ROGOZA;0;1.570;905;Rogoza;QLTC10;8.337;51;6.924;38;750;124;113;54;283;308;PLDP
R2;450;1404;PRIKLJ.  ROGOZA - LETALIŠÈE MARIBOR;1.570;4.460;;;P;1.000;25;873;20;60;20;1;1;0;14;PLDP
R2;451;1448;ARJA VAS - ŽALEC;0;2.090;70;Žalec;QLTC10;7.092;53;5.917;33;641;144;102;54;148;220;WIM
R2;452;0368;HRUŠICA - PLAVŽ;0;2.450;530;Jesenice zahod;QLTC8;7.390;110;6.298;243;504;59;63;23;90;217;DIST
R2;452;0368;PLAVŽ - JESENICE;2.450;4.250;;;P;11.500;115;10.325;135;600;110;75;45;95;204;PLDP
R2;452;0368;JESENICE - JAVORNIK;4.250;6.400;531;SL Javornik;QLTC10;13.322;128;11.671;214;822;144;126;33;184;133;WIM
R2;452;0206;JAVORNIK - ŽIROVNICA;0;5.013;603;Moste pri Žirovnici;QLTC8;6.420;103;5.539;106;404;60;85;11;112;207;DIST
R2;452;0207;ŽIROVNICA - LESCE;0;4.957;557;Vrba ;QLTC8;7.563;99;6.583;87;500;70;91;13;120;211;DIST
R2;452;0208;LESCE - RADOVLJICA;0;2.820;632;Radovljica;QLTC10;8.576;127;7.451;24;660;121;113;17;63;165;WIM
R2;452;0208;RADOVLJICA - PODVIN;2.820;5.400;697;Radovljica 2;QLTC10;3.593;122;3.029;112;259;33;29;4;5;87;DIST
R2;452;0208;PODVIN - ÈRNIVEC;5.400;7.423;773;Podvin;MWTC1;3.700;268;2.867;133;359;30;35;3;5;85;PLDP
R2;454;1400;MB AC - MIKLAVŽ;0;3.000;20;Miklavž sever;QLTC8;11.393;92;10.249;95;793;75;46;10;33;105;PLDP
R2;454;1400;MIKLAVŽ - HAJDINA;3.000;17.670;606;Starše;QLTC8;4.049;50;3.606;62;247;37;23;5;19;60;PLDP
R2;454;1519;ZLATOLIÈJE – PRIKLJ. ZLATOLIÈJE ;0;1.560;;;P;800;2;712;4;30;20;20;2;10;23;PLDP
R2;454;1495;HAJDINA  (Mariborska c.- Gomile) ;0;2.060;639;Zgornja Hajdina;QLTC10;9.006;74;7.864;24;637;135;87;37;148;196;PLDP
R2;454;1523;ZGORNJE GRUŠKOVJE;0;501;;;P;10;2;1;0;4;1;2;0;0;1;PLDP
R3;601;7507;BORJANA - PODBELA;0;2.800;;;P;170;5;151;2;10;1;1;0;0;2;PLDP
R3;601;7507;PODBELA - ROBIDIŠÈE;2.800;9.735;;;P;60;5;50;0;5;0;0;0;0;0;PLDP
R3;602;1032;STARO SELO - BREGINJ-MOST;0;15.901;93;Staro selo - Breginj;ROÈNO;800;15;719;10;40;7;8;1;0;10;PLDP
R3;603;1041;MOST NA SOÈI - UŠNIK;0;4.271;532;Kozaršèe;QLTC10;1.144;49;949;3;98;18;14;5;8;20;PLDP
R3;604;5701;ROÈINJ - LIG;0;9.995;528;Roèinj;MWTC1;220;5;199;0;15;1;0;0;0;0;PLDP
R3;605;5702;KAMBREŠKO - SOLARJI;0;10.770;529;Kambreško;ROÈNO;110;15;94;0;1;0;0;0;0;0;PLDP
R3;605;5702;SOLARJI - LIVEK;10.770;19.538;;;P;60;5;52;0;3;0;0;0;0;0;PLDP
R3;605;1545;SOLARJI-MEJA ITALIJA;0;324;;;P;40;2;36;0;2;0;0;0;0;0;PLDP
R3;606;5703;KANAL-LIG-MIŠÈEK-NEBLO;0;35.376;455;Kanal;MWTC1;380;7;324;0;49;0;0;0;0;0;PLDP
R3;607;5723;PREVAL - GRGAR-ÈEPOVAN;0;14.133;98;Grgar;MWTC1;800;17;692;5;61;8;15;0;2;12;PLDP
R3;608;1067;SOLKAN - GRGAR;0;3.000;599;Solkan 2;QLTC10;3.707;47;3.368;9;225;24;19;8;7;28;PLDP
R3;608;1067;GRGAR - LOKVE;3.000;19.400;225;Solkan - Lokve;MWTC1;1.200;20;1.088;2;71;4;1;10;4;11;PLDP
R3;608;1065;LOKVE - ÈEPOVAN;0;5.440;224;Lokve;ROÈNO;180;15;145;0;13;3;1;1;2;3;PLDP
R3;608;1068;ÈEPOVAN - DOL.TREBUŠA;0;10.870;449;Dolenja Trebuša 2;MWTC1;210;7;144;0;47;3;7;2;0;5;PLDP
R3;609;2117;AJDOVŠÈINA - PREDMEJA;0;13.075;456;Lokavec;MWTC1;520;21;468;0;23;6;1;1;0;2;PLDP
R3;609;1064;PREDMEJA - LOKVE;0;11.575;;;P;110;15;81;1;4;9;0;0;0;2;PLDP
R3;609;1066;ÈEPOVAN - MOST NA SOÈI;0;13.220;534;Lazi;ROÈNO;200;7;176;0;10;2;4;1;0;3;PLDP
R3;610;1370;D.TREBUŠA - SP.IDRIJA;0;21.990;390;Dolenja Trebuša;ROÈNO;80;3;66;0;9;1;1;0;0;1;PLDP
R3;610;1371;PEÈNIK(MAROF) - ŽIRI;0;10.546;;;P;950;8;888;9;24;8;8;3;2;13;PLDP
R3;611;1024;DORNBERK - SELO;0;5.150;208;Batuje;QLTC10;2.041;32;1.767;12;179;23;15;4;9;25;PLDP
R3;612;1042;PLAVE - GONJAÈE;0;6.190;213;Plave;MWTC1;810;4;677;3;68;4;41;12;1;31;PLDP
R3;613;1437;AJŠEVICA - KROMBERK;0;3.100;209;Kromberk;QLTC10;11.620;99;10.187;30;905;133;90;29;147;194;PLDP
R3;613;1437;KROMBERK - NOVA GORICA;3.100;3.960;;;P;16.400;100;14.790;60;1.000;135;130;35;150;233;PLDP
R3;614;1046;PRIKLJ. ŠEMPETER - ŠEMPETER (POLJE);0;1.086;;;P;3.200;60;2.730;5;230;25;75;10;65;92;PLDP
R3;614;5733;ŠEMPETER (POLJE) - VRTOJBA;0;860;;;P;4.000;75;3.425;10;300;35;80;15;60;98;PLDP
R3;614;1550;VRTOJBA -  D.VRTOJBA;0;1.300;;;P;8.000;75;7.042;13;650;65;75;15;65;106;PLDP
R3;614;1550;D.VRTOJBA -  GORNJI MIREN;1.300;3.064;908;Vrtojba;QLTC8;6.246;62;5.485;6;473;70;73;12;65;101;PLDP
R3;614;1408;GORNJI MIREN - MIREN;0;551;470;Miren;QLTC10;5.492;79;4.862;16;430;46;26;7;26;50;PLDP
R3;614;1047;MIREN - OPATJE SELO;0;7.771;559;Miren-3;MWTC1;900;50;626;15;160;14;18;10;7;29;PLDP
R3;614;1048;OPATJE SELO - KOMEN;0;14.885;215;Kostanjevica;QLTC10;479;21;407;3;39;4;3;0;2;5;PLDP
R3;614;1049;KOMEN - KOBJEGLAVA;0;4.540;216;Tomaèevica;QLTC10;922;34;776;5;77;13;11;3;3;14;PLDP
R3;614;1049;KOBJEGLAVA - ŠTANJEL;4.540;8.700;23;Kobjeglava;MWTC1;1.100;30;867;6;117;44;34;0;2;30;PLDP
R3;614;1050;ŠTANJEL - MANÈE;0;11.750;217;Manèe;QLTC10;1.006;28;896;5;55;10;9;2;1;11;PLDP
R3;615;5736;TRI HIŠE - PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLTC10;5.759;42;4.723;11;602;95;89;33;164;54;WIM
R3;615;5736;PRIKLJ.  VOGRSKO - VOLÈJA DRAGA;2.850;6.257;473;Vogrsko 2;QLTC10;3.114;39;2.654;4;285;34;60;9;29;62;PLDP
R3;615;5740;VOLÈJA DRAGA - RENÈE;0;3.200;472;Bukovica;QLTC10;2.120;36;1.794;9;190;33;29;5;24;43;PLDP
R3;615;5740;RENÈE - GORNJI MIREN;3.200;5.754;560;Bilje;MWTC1;3.500;50;3.286;15;38;45;25;3;38;54;PLDP
R3;616;1056;GORJANSKO - KLARIÈI;0;10.090;422;Brestovica;ROÈNO;375;15;329;0;20;10;1;0;0;3;PLDP
R3;617;1054;KOMEN - GORJANSKO;0;3.163;218;Komen;QLTC10;1.539;40;1.356;3;119;9;8;2;2;10;PLDP
R3;617;1055;GORJANSKO - ŽEKENC;0;2.969;783;Gorjansko;MWTC1;775;12;682;11;52;11;5;2;0;11;PLDP
R3;618;6807;BRANIK - KOMEN;0;7.725;457;Branik 1;MWTC1;850;10;738;0;80;8;10;0;4;9;PLDP
R3;618;6805;KOMEN  - KRAJNA VAS;0;8.130;458;Volèji Grad;MWTC1;1.000;8;851;1;133;5;1;1;0;3;PLDP
R3;618;6804;KRAJNA VAS - DUTOVLJE;0;2.320;791;Krajna vas;MWTC1;1.150;18;932;8;169;13;9;1;0;11;PLDP
R3;619;1025;DUTOVLJE - REPENTABOR;0;5.422;419;Dol pri Vogljah;QLTC10;1.653;34;1.464;3;113;17;18;2;2;16;PLDP
R3;620;6831;ŠTORJE - ŠTANJEL;0;11.249;453;Kazlje;QLTC10;943;36;783;3;89;13;10;2;7;15;PLDP
R3;621;1412;KALCE - PODKRAJ;0;15.000;497;Hrušica;QLTC10;520;32;434;2;39;8;2;1;2;5;PLDP
R3;621;1412;PODKRAJ - COL;15.000;19.927;;;P;700;15;550;2;80;30;15;3;5;19;PLDP
R3;622;6848;GORIÈE - KOŠANA;0;9.432;80;Vremski Britof 2;MWTC1;490;0;421;0;35;5;5;4;20;19;PLDP
R3;622;6848;KOŠANA - KAL;9.432;16.132;21;Neverke;ROÈNO;750;12;640;2;45;25;15;5;6;20;PLDP
R3;623;3718;KASTELEC - PODGORJE;0;10.978;505;Podgorje;MWTC1;550;26;404;9;90;0;19;0;2;15;PLDP
R3;624;3721;LOKA - PODPEÈ-RAKITOVEC;0;15.513;501;Rakitovec;ROÈNO;110;10;90;4;5;1;0;0;0;2;PLDP
R3;625;1061;BERTOKI - SV. ANTON;0;6.900;221;Vrtine;QLTC10;5.447;79;5.002;11;307;23;22;1;2;22;PLDP
R3;625;1061;SV. ANTON - GRAÈIŠÈE;6.900;14.206;772;Sv. Anton;MWTC1;1.450;30;1.246;14;154;3;3;0;0;8;PLDP
R3;626;3726;GRAÈIŠÈE - BREZOVICA;0;8.517;732;Brezovica;MWTC1;85;1;79;0;4;1;0;0;0;0;PLDP
R3;627;3716;ÈRNI KAL  -  OSP;0;4.220;770;Gabrovica;QLTC10;794;23;696;4;59;5;4;1;2;7;PLDP
R3;628;1427;SEÈOVLJE - DRAGONJA;0;3.006;702;Dragonja;QLTC10;2.252;67;1.913;15;205;24;23;1;4;26;PLDP
R3;629;1381;VALETA;0;793;;;P;10.000;140;9.253;40;500;25;30;2;10;45;PLDP
R3;629;1479;VALETA - BELI KRIŽ-PIRAN;0;1.625;192;Beli križ;QLTC10;5.460;135;4.874;37;357;28;16;2;11;37;PLDP
R3;630;1069;PREM - ÈELJE;0;5.930;226;Prem;MWTC1;320;0;267;19;22;4;4;4;0;13;PLDP
R3;630;1069;ÈELJE - PREGARJE;5.930;11.840;592;Pregarje-3;ROÈNO;150;2;133;4;10;1;0;0;0;2;PLDP
R3;630;1069;PREGARJE - OBROV;11.840;18.596;590;Pregarje-1;ROÈNO;300;13;264;0;19;1;3;0;0;2;PLDP
R3;630;1070;OBROV - GOLAC;0;8.650;527;Golac;MWTC1;180;0;140;0;12;1;26;1;0;14;PLDP
R3;631;3223;STAROD - MEJA RH;0;3.130;790;Starod;ROÈNO;20;2;15;0;1;2;0;0;0;0;PLDP
R3;632;1378;IL.BISTRICA - ZABIÈE;0;9.570;396;Vrbovo;QLTC10;2.120;23;1.934;1;130;7;15;6;4;16;PLDP
R3;632;1378;ZABIÈE - NOVOKRAÈINE;9.570;17.660;789;Novokraèine;ROÈNO;280;6;258;3;10;3;0;0;0;2;PLDP
R3;632;3224;JELŠANE - NOVOKRAÈINE;0;3.441;523;Novokraèine;MWTC1;510;1;453;0;47;0;9;0;0;5;PLDP
R3;633;1099;BITNJE - JEREKA;0;1.934;239;Jereka;MWTC1;1.750;30;1.388;30;191;37;70;3;1;58;PLDP
R3;633;1098;JEREKA - JEZERO;0;6.800;9;Srednja vas v Bohinju;QLTC10;1.197;29;1.019;13;106;10;13;2;5;18;PLDP
R3;634;1104;JAVORNIK - GORJE;0;8.264;241;Koèna;QLTC10;2.241;43;1.974;14;177;11;14;2;6;20;PLDP
R3;634;1094;GORJE - BLED;0;1.780;235;Spodnje Gorje;QLTC10;4.523;75;3.882;52;418;44;29;9;14;60;PLDP
R3;634;1546;BLED (REÈICA - SELIŠKA CESTA);0;2.040;;;P;3.000;10;2.813;4;150;15;5;1;2;9;PLDP
R3;635;1121;LESCE - K.GORICA-LIPNICA;0;9.966;250;Kamna Gorica;QLTC10;1.991;45;1.698;22;129;26;51;5;15;61;WIM
R3;635;1122;LIPNICA - KROPA;0;2.000;251;Kamna Gorica 2;MWTC1;1.500;17;1.345;41;80;5;10;0;2;25;PLDP
R3;635;1122;KROPA - RUDNO;2.000;15.217;544;Rudno 2;ROÈNO;500;30;402;5;40;5;15;2;1;13;PLDP
R3;635;1127;RUDNO - ÈEŠNJICA;0;2.270;543;Rudno 1;MWTC1;1.000;24;859;10;65;25;10;6;1;19;PLDP
R3;636;1126;LIPNICA - OVSIŠE;0;4.500;254;Kamna Gorica 3;ROÈNO;1.700;40;1.465;20;67;32;51;10;15;56;PLDP
R3;636;1126;OVSIŠE - GOBOVCE;4.500;5.944;547;Gobovce;MWTC1;2.900;19;2.130;32;305;84;153;84;93;322;WIM
R3;636;1529;PODTABOR - ZVIRÈE;0;2.571;549;Podtabor-2;QLTC10;2.156;53;1.566;6;206;46;180;16;83;164;PLDP
R3;638;1131;ŽIROVNICA - BEGUNJE;0;6.290;256;Zabreznica;QLTC10;2.705;46;2.437;25;167;14;11;3;2;22;PLDP
R3;638;1132;BEGUNJE - BISTRICA(TRŽIÈ);0;10.420;257;Begunje 2;ROÈNO;800;30;692;8;65;5;0;0;0;4;PLDP
R3;639;1141;LJ(ŠENTVID - ŠMARTNO);0;3.000;325;LJ Tacen;QLTC10;10.102;88;9.038;105;736;50;58;14;13;101;PLDP
R3;639;1141;LJ(ŠMARTNO) - VODICE;3.000;10.800;260;Povodje;QLTC10;1.903;49;1.654;10;149;10;20;5;6;23;PLDP
R3;639;1142;VODICE ;0;4.000;464;Vodice;QLTC10;3.509;40;3.028;11;369;33;16;5;7;27;PLDP
R3;639;1142;VODICE - SP.BRNIK;4.000;5.100;261;Spodnji Brnik;ROÈNO;2.500;35;2.087;20;300;30;20;5;3;30;PLDP
R3;639;1143;SP.BRNIK - CERKLJE;0;3.330;669;Zgornji Brnik;QLTC10;3.222;33;2.699;33;321;48;55;12;21;72;PLDP
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLTC10;529;20;446;11;39;5;4;2;2;10;PLDP
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100;;;P;350;20;259;8;35;15;10;2;1;13;PLDP
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Log pri Polhovem Gradcu;QLTC10;2.652;26;2.353;24;197;14;30;2;6;33;PLDP
R3;641;1369;DOBROVA - LJ(DOLGI MOST);19.500;23.456;598;Dobrova;QLTC10;7.649;107;6.661;51;643;65;84;14;24;100;PLDP
R3;642;1146;VRHNIKA - PODPEÈ;0;16.678;265;Borovnica;QLTC10;3.026;40;2.652;11;235;24;22;7;35;47;PLDP
R3;642;1147;PODPEÈ - IG;0;8.960;266;Jezero;QLTC10;2.421;15;2.173;7;184;11;19;6;6;22;PLDP
R3;642;1150;IG;0;820;;;P;4.500;45;3.950;30;400;30;25;10;10;44;PLDP
R3;642;1360;IG - LJ (PERUZZIJEVA);0;7.413;383;Ig 2;QLTC10;6.499;42;5.868;49;464;33;24;7;12;51;PLDP
R3;643;1436;PODPEÈ - RAKITNA;0;11.200;700;Preserje;QLTC10;1.615;66;1.413;15;98;9;8;2;4;16;PLDP
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;MWTC1;350;10;310;2;26;1;1;0;0;2;PLDP
R3;644;1356;LJ(ŠMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;747;LJ Šmartno;QLTC10;11.115;114;10.033;136;693;69;38;13;19;111;PLDP
R3;644;1356;PRIKLJ. SNEBERJE - ŠENTJAKOB;2.745;3.931;380;Sneberje;QLTC8;9.603;114;8.364;97;716;129;101;26;56;169;PLDP
R3;644;1357;ŠENTJAKOB - DOMŽALE;0;6.180;381;Podgorica;QLTC10;8.192;81;7.187;75;680;91;46;16;16;93;PLDP
R3;644;1358;DOMŽALE - DUPLICA;0;6.090;382;Nožice;QLTC10;7.699;47;6.730;67;613;74;74;15;79;256;WIM
R3;645;1188;LJ(LITIJSKA) - ZADVOR;0;2.672;692;Zadvor;QLTC10;7.348;81;6.188;70;668;76;163;22;80;81;WIM
R3;645;1189;ZADVOR - ŠMARTNO P.LITIJI;0;26.927;437;Besnica;QLTC10;1.540;31;1.413;7;63;13;8;2;3;13;PLDP
R3;646;1194;ŠKOFLJICA  -  ŠMARJE-SAP;0;3.640;;;P;1.500;30;1.319;40;80;10;15;5;1;30;PLDP
R3;646;1443;ŠMARJE - SAP - CIKAVA;0;2.774;288;Šmarje - Sap;QLTC10;2.949;47;2.527;51;239;28;35;13;9;59;PLDP
R3;646;1444;CIKAVA  -  GROSUPLJE;0;2.141;273;Cikava;QLTC8;13.246;59;11.310;84;1.175;134;132;139;213;349;PLDP
R3;646;1195;GROSUPLJE - IVANÈNA GOR.;0;14.046;436;Zgornja Draga;QLTC8;1.910;42;1.613;22;146;32;37;8;10;144;WIM
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;QLTC10;7.215;32;6.203;92;627;100;57;34;70;153;PLDP
R3;647;1151;GROSUPLJE;0;308;;;P;8.500;50;7.510;80;650;60;60;25;65;132;PLDP
R3;647;1173;GROSUPLJE - MLAÈEVO;0;2.317;275;Veliko Mlaèevo;QLTC10;6.776;47;5.947;33;534;56;75;20;64;115;PLDP
R3;647;1174;MLAÈEVO - PLEŠIVICA;0;3.230;276;Veliko Mlaèevo 2;MWTC1;1.100;15;905;10;55;15;95;5;0;58;PLDP
R3;647;1174;PLEŠIVICA - KRKA;3.230;15.062;;;P;450;5;413;2;20;3;5;1;1;5;PLDP
R3;647;1368;MLAÈEVO - VIDEM;0;12.000;388;Malo Mlaèevo;QLTC10;3.118;16;2.667;19;281;30;48;10;47;74;PLDP
R3;647;1368;VIDEM - RAŠICA;12.000;18.935;784;Predstruge;MWTC1;1.500;15;1.147;37;120;11;124;21;25;109;PLDP
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;785;Kompolje;MWTC1;850;7;697;10;70;49;1;9;7;25;PLDP
R3;648;3601;PRI CERKVI STRUGE - ZVIRÈE;0;4.800;461;Zvirèe 1;MWTC1;237;9;202;6;12;8;0;0;0;4;PLDP
R3;648;3601;ZVIRÈE - SMUKA;4.800;14.695;463;Zvirèe 3;MWTC1;260;1;212;7;27;1;9;2;1;10;PLDP
R3;649;2915;ZAGRADEC - AMBRUS-ŽVIRÈE;0;10.951;462;Zvirèe 2;MWTC1;170;3;129;0;26;8;3;1;0;4;PLDP
R3;650;1159;ŽUŽEMBERK - PLUSKA;0;13.762;269;Dobrava;QLD;945;27;790;9;83;13;10;5;8;20;PLDP
R3;651;1198;MIRNA PEÈ - NOVO MESTO (BUÈNA VAS);0;7.346;;;P;2.400;15;2.160;5;140;25;30;15;10;38;PLDP
R3;651;0399;NOVO MESTO (BUÈNA VAS - KRKA);0;1.090;;;P;11.600;30;10.290;35;900;100;85;75;85;177;PLDP
R3;651;0252;PRIKLJ. NM ZAHOD - V. BUÈNA VAS;0;1.900;194;NM Karteljevo;QLTC8;9.365;32;8.093;38;847;96;77;90;92;188;PLDP
R3;651;0252;V. BUÈNA VAS - NM BUÈNA VAS;1.900;2.655;;;P;10.500;35;9.175;50;880;100;80;90;90;194;PLDP
R3;651;1492;ŠENTJURIJ-MIRNA PEÈ;0;3.088;929;Mirna Peè 2;QLTC10;1.718;8;1.518;3;133;21;23;7;5;24;PLDP
R3;652;1457;MORAVÈE - ÈATEŽ;0;6.200;283;Èatež;QLTC10;453;7;392;1;40;5;5;2;1;6;PLDP
R3;652;1457;ÈATEŽ - TREBNJE;6.200;16.117;173;Kamni Potok;MWTC1;2.000;16;1.680;4;140;31;90;3;36;77;PLDP
R3;653;1363;SODRAŽICA - HRIB;0;11.150;385;Travna gora;MWTC1;888;5;754;3;93;14;13;2;4;14;PLDP
R3;653;1364;HRIB - PODPLANINA;0;18.860;506;MP Podplanina;ROÈNO;15;3;10;0;1;1;0;0;0;0;PLDP
R3;654;3611;ŠTALCERJI - KOÈ. REKA;0;5.835;465;Koèevska Reka;QLTC10;1.026;27;873;5;76;8;8;8;21;26;PLDP
R3;655;6643;DOL. VAS  -  GOTEN. - KOÈ. REKA;0;16.525;162;Grèarice;MWTC1;950;32;750;11;78;12;12;4;51;47;PLDP
R3;656;3651;KOÈEVSKA REKA - BOROVEC;0;6.035;;;P;190;5;179;4;2;0;0;0;0;2;PLDP
R3;656;3619;BOROVEC  -  DRAGARJI;0;3.498;;;P;45;1;39;1;4;0;0;0;0;0;PLDP
